date_nr,xau,xag,xpt,cad,eur,jpy,gbp,chf,aud,hkd,nzd,krw,mxn,low,high,open,close,volume,xau_lag,xag_lag,xpt_lag,cad_lag,eur_lag,jpy_lag,gbp_lag,chf_lag,aud_lag,hkd_lag,nzd_lag,krw_lag,mxn_lag,low_lag,high_lag,open_lag,close_lag,volume_lag,xau_prc,xag_prc,xpt_prc,cad_prc,eur_prc,jpy_prc,gbp_prc,chf_prc,aud_prc,hkd_prc,nzd_prc,krw_prc,mxn_prc,low_prc,high_prc,open_prc,close_prc,volume_prc
20170707,1220.2,15.84,914,0.77598,1.1401,0.0087763,1.2884,1.03732,0.76022,0.12802,0.72763,0.00086599,0.05518,2472,2607.61,2604.89,2501.15,11640.781571151318,1227.7,16.01,908,0.77244,1.1407,0.008829,1.2956,1.0387,0.75861,0.12801,0.72656,0.00086436,0.054611,2580.69,2623.54,2616.96,2604.84,8207.966576870858,-0.6514657980456027,0.0,0.6607929515418502,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-4.2231693142192945,-0.6097560975609756,-0.45854031333588074,-3.99232245681382,41.82504873294347
20170710,1213,15.22,898,0.77592,1.1397,0.0087601,1.2879,1.03507,0.76001,0.12799,0.72711,0.0008698,0.05561,2250,2523,2508,2331.05,15554.005094902683,1220.2,15.84,914,0.77598,1.1401,0.0087763,1.2884,1.03732,0.76022,0.12802,0.72763,0.00086599,0.05518,2472,2607.61,2604.89,2501.15,11640.781571151318,-0.5737704918032787,-6.25,-1.75054704595186,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-8.980582524271846,-3.25920245398773,-3.723608445297505,-6.797281087564974,33.613950691521346
20170711,1214.7,15.51,894,0.77399,1.1435,0.0087616,1.2856,1.03491,0.762,0.12801,0.72221,0.0008692,0.055704,2265,2410,2330.93,2310.01,15670.550647243932,1213,15.22,898,0.77592,1.1397,0.0087601,1.2879,1.03507,0.76001,0.12799,0.72711,0.0008698,0.05561,2250,2523,2508,2331.05,15554.005094902683,0.16488046166529266,6.666666666666667,-0.4454342984409799,0.0,0.0,,0.0,0.0,0.0,,0.0,,,0.6666666666666667,-4.478795085216013,-7.057416267942583,-0.9009009009009009,0.7522180789507522
20170712,1225.5,15.83,922,0.78162,1.1422,0.0088323,1.2887,1.03705,0.76724,0.12802,0.72596,0.00087697,0.056222,2250,2415,2309.62,2383.42,13834.471974631742,1214.7,15.51,894,0.77399,1.1435,0.0087616,1.2856,1.03491,0.762,0.12801,0.72221,0.0008692,0.055704,2265,2410,2330.93,2310.01,15670.550647243932,0.9053497942386831,0.0,3.131991051454139,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.6622516556291391,0.2074688796680498,-0.9009009009009009,3.1601731601731604,-11.722289579478016
20170713,1224.1,15.95,917,0.78475,1.1402,0.0088284,1.2934,1.03414,0.77266,0.12807,0.73201,0.00087891,0.05636,2308.14,2416.79,2384.35,2340,9541.53943311087,1225.5,15.83,922,0.78162,1.1422,0.0088323,1.2887,1.03705,0.76724,0.12802,0.72596,0.00087697,0.056222,2250,2415,2309.62,2383.42,13834.471974631742,-0.1631321370309951,0.0,-0.5422993492407809,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.577777777777778,0.08281573498964803,3.2034632034632033,-1.80444817456987,-31.025010842850946
20170714,1233.2,15.71,921,0.78914,1.1454,0.0088857,1.3063,1.03646,0.78125,0.12809,0.73374,0.00088542,0.056921,2150,2349.28,2340,2217.24,13548.777809901301,1224.1,15.95,917,0.78475,1.1402,0.0088284,1.2934,1.03414,0.77266,0.12807,0.73201,0.00087891,0.05636,2308.14,2416.79,2384.35,2340,9541.53943311087,0.7352941176470588,0.0,0.43620501635768816,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-6.84575389948007,-2.813405047579644,-1.8456375838926176,-5.256410256410256,41.9932928107315
20170717,1237.7,16.07,930,0.78933,1.1473,0.0088799,1.3062,1.03955,0.78144,0.12814,0.73281,0.00088642,0.056863,1909.58,2238.07,1911.79,2235.19,21436.764537095558,1233.2,15.71,921,0.78914,1.1454,0.0088857,1.3063,1.03646,0.78125,0.12809,0.73374,0.00088542,0.056921,2150,2349.28,2340,2217.24,13548.777809901301,0.40551500405515,0.0,0.9771986970684038,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-11.162790697674419,-4.725415070242656,-18.29059829059829,0.8119079837618403,58.21831869510665
20170718,1243.8,16.17,930,0.79189,1.1566,0.0089325,1.3034,1.04846,0.79229,0.12813,0.73575,0.00088929,0.057119,2134.37,2393.43,2235.14,2308.15,23791.817577742415,1237.7,16.07,930,0.78933,1.1473,0.0088799,1.3062,1.03955,0.78144,0.12814,0.73281,0.00088642,0.056863,1909.58,2238.07,1911.79,2235.19,21436.764537095558,0.48465266558966075,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,11.727748691099476,6.925826630920465,16.893305439330543,3.2662192393736014,10.985678966273266
20170719,1245.5,16.23,928,0.79397,1.1522,0.008948,1.303,1.04756,0.79476,0.12807,0.73616,0.00089004,0.057142,2216,2396,2307.48,2258.99,18567.47611252048,1243.8,16.17,930,0.79189,1.1566,0.0089325,1.3034,1.04846,0.79229,0.12813,0.73575,0.00088929,0.057119,2134.37,2393.43,2235.14,2308.15,23791.817577742415,0.1607717041800643,0.0,-0.21505376344086022,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.8425492033739452,0.12536564981195153,3.2214765100671143,-2.1230502599653382,-21.961163416274378
20170720,1243.8,16.18,921,0.7946,1.1604,0.0089313,1.2972,1.04911,0.79491,0.12804,0.7389,0.00089074,0.057052,2258.99,2957,2258.99,2873.48,36509.16787416211,1245.5,16.23,928,0.79397,1.1522,0.008948,1.303,1.04756,0.79476,0.12807,0.73616,0.00089004,0.057142,2216,2396,2307.48,2258.99,18567.47611252048,-0.16051364365971107,0.0,-0.7543103448275862,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.9404332129963902,23.414023372287147,-2.080624187256177,27.180168216024793,96.63381267840792
20170721,1260.8,16.43,940,0.79688,1.166,0.0089967,1.2987,1.05642,0.7917,0.12806,0.74428,0.00089409,0.056913,2608.27,2880,2873.45,2657.45,23062.175429536997,1243.8,16.18,921,0.7946,1.1604,0.0089313,1.2972,1.04911,0.79491,0.12804,0.7389,0.00089074,0.057052,2258.99,2957,2258.99,2873.48,36509.16787416211,1.3665594855305467,0.0,2.0629750271444083,0.0,0.0,,0.0,0.0,0.0,,0.0,,,15.449313855688358,-2.603990530943524,27.180168216024793,-7.518273581621998,-36.8320140239393
20170724,1260.3,16.5,940,0.79923,1.1641,0.0090074,1.303,1.05691,0.79316,0.12809,0.74329,0.00089674,0.056546,2726.8,2799.2,2755.19,2762.26,8105.645112482787,1260.8,16.43,940,0.79688,1.166,0.0089967,1.2987,1.05642,0.7917,0.12806,0.74428,0.00089409,0.056913,2608.27,2880,2873.45,2657.45,23062.175429536997,-0.07930214115781126,6.25,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,4.5628834355828225,-2.8125,-4.107205012182388,3.9518253669552124,-64.85127048824907
20170725,1255.3,16.31,929,0.79955,1.1667,0.008963,1.3048,1.05373,0.79492,0.12807,0.74271,0.0008947,0.056345,2449.69,2782.44,2761.68,2564,19195.642607360172,1260.3,16.5,940,0.79923,1.1641,0.0090074,1.303,1.05691,0.79316,0.12809,0.74329,0.00089674,0.056546,2726.8,2799.2,2755.19,2762.26,8105.645112482787,-0.3968253968253968,-5.88235294117647,-1.1702127659574468,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-10.157682434910157,-0.6073597713469097,0.2540834845735027,-7.168718320057929,136.81223784850727
20170726,1256.8,16.37,923,0.79968,1.1653,0.0089404,1.306,1.04502,0.79344,0.12802,0.74482,0.00089484,0.056401,2403,2614,2564,2525.99,13015.855218722269,1255.3,16.31,929,0.79955,1.1667,0.008963,1.3048,1.05373,0.79492,0.12807,0.74271,0.0008947,0.056345,2449.69,2782.44,2761.68,2564,19195.642607360172,0.1593625498007968,0.0,-0.6458557588805167,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-1.9183673469387756,-6.03882099209202,-7.168718320057929,-1.4820592823712948,-32.194207126484685
20170727,1265.3,16.79,934,0.79872,1.1678,0.0089776,1.3093,1.03818,0.79769,0.12805,0.74984,0.00089617,0.056566,2514.1,2686.2,2525.98,2664.99,10034.527065720673,1256.8,16.37,923,0.79968,1.1653,0.0089404,1.306,1.04502,0.79344,0.12802,0.74482,0.00089484,0.056401,2403,2614,2564,2525.99,13015.855218722269,0.6364359586316627,6.25,1.191765980498375,0.0,0.0,,0.0,0.0,0.0,,0.0,,,4.619225967540574,2.754399387911247,-1.4820592823712948,5.5027711797308,-22.90258143822987
20170728,1267.1,16.56,930,0.80341,1.1745,0.0090222,1.3118,1.03214,0.7985,0.12804,0.75014,0.00089017,0.056303,2655.55,2825.11,2664.99,2786.07,17189.246742041225,1265.3,16.79,934,0.79872,1.1678,0.0089776,1.3093,1.03818,0.79769,0.12805,0.74984,0.00089617,0.056566,2514.1,2686.2,2525.98,2664.99,10034.527065720673,0.15810276679841898,0.0,-0.4282655246252677,0.0,0.0,,0.0,0.0,0.0,,0.0,,,5.648369132856006,5.174981384959047,5.5027711797308,4.5403377110694185,71.29048330842053
20170731,1270.3,16.76,941,0.80096,1.1789,0.0090589,1.3166,1.03372,0.79808,0.12803,0.74922,0.00089147,0.056075,2700,2900,2723.99,2856.88,11462.15024070126,1267.1,16.56,930,0.80341,1.1745,0.0090222,1.3118,1.03214,0.7985,0.12804,0.75014,0.00089017,0.056303,2655.55,2825.11,2664.99,2786.07,17189.246742041225,0.23677979479084454,0.0,1.1827956989247312,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.6566265060240966,2.6548672566371683,2.2138836772983113,2.548456568557071,-33.31781953574961
20170801,1269.8,16.74,944,0.7991,1.181,0.0090698,1.3216,1.03596,0.79759,0.128,0.74764,0.0008918,0.056137,2676.01,2925,2856.89,2732.59,9772.969475012156,1270.3,16.76,941,0.80096,1.1789,0.0090589,1.3166,1.03372,0.79808,0.12803,0.74922,0.00089147,0.056075,2700,2900,2723.99,2856.88,11462.15024070126,0.0,0.0,0.3188097768331562,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.8888888888888888,0.8620689655172413,4.882525697503671,-4.340217010850543,-14.735648228930378
20170802,1268.8,16.67,943,0.79618,1.1855,0.0090446,1.3232,1.03185,0.79729,0.12793,0.74363,0.00089092,0.055963,2650,2758.06,2731.6,2699.9,8422.275377351269,1269.8,16.74,944,0.7991,1.181,0.0090698,1.3216,1.03596,0.79759,0.128,0.74764,0.0008918,0.056137,2676.01,2925,2856.89,2732.59,9772.969475012156,-0.07874015748031496,0.0,-0.1059322033898305,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.9715994020926756,-5.7094017094017095,-4.375218760938047,-1.2074643249176729,-13.823800266039088
20170803,1269.3,16.47,959,0.79504,1.1868,0.0090714,1.3133,1.03164,0.79432,0.12791,0.74312,0.00088647,0.055987,2699.89,2799,2699.9,2787.02,7425.957456260807,1268.8,16.67,943,0.79618,1.1855,0.0090446,1.3232,1.03185,0.79729,0.12793,0.74363,0.00089092,0.055963,2650,2758.06,2731.6,2699.9,8422.275377351269,0.0,-5.88235294117647,1.6967126193001063,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.8867924528301887,1.4865844815083396,-1.171303074670571,3.2222222222222223,-11.82616955592496
20170804,1265.6,16.7,969,0.79126,1.1779,0.0090283,1.3052,1.02801,0.79245,0.12789,0.74157,0.00088622,0.055966,2760,2877.79,2787.05,2857.34,7714.980479730888,1269.3,16.47,959,0.79504,1.1868,0.0090714,1.3133,1.03164,0.79432,0.12791,0.74312,0.00088647,0.055987,2699.89,2799,2699.9,2787.02,7425.957456260807,-0.2364066193853428,6.25,1.0427528675703857,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.2222222222222223,2.8224365844944623,3.2222222222222223,2.5116612845353425,3.891731753299219
20170808,1265.8,16.39,975,0.78914,1.1767,0.0090514,1.2988,1.02612,0.79151,0.12782,0.73359,0.00088778,0.055863,3349.91,3489,3398.23,3422.43,16013.938951692115,1265.6,16.7,969,0.79126,1.1779,0.0090283,1.3052,1.02801,0.79245,0.12789,0.74157,0.00088622,0.055966,2760,2877.79,2787.05,2857.34,7714.980479730888,0.0,-5.88235294117647,0.6191950464396285,0.0,0.0,,0.0,0.0,0.0,,0.0,,,21.3768115942029,21.23002084781098,21.923214926444203,19.775988799439972,107.5696694750486
20170809,1275.8,16.59,982,0.78709,1.174,0.0090988,1.2994,1.03707,0.78796,0.12793,0.73246,0.00087761,0.055616,3232.62,3428.29,3423.28,3342.8,13076.146270762029,1265.8,16.39,975,0.78914,1.1767,0.0090514,1.2988,1.02612,0.79151,0.12782,0.73359,0.00088778,0.055863,3349.91,3489,3398.23,3422.43,16013.938951692115,0.7898894154818324,6.25,0.717948717948718,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-3.4925373134328357,-1.7483519633132703,0.7357268981753973,-2.3085914669783754,-18.346446858998377
20170810,1287.8,17.08,985,0.78672,1.175,0.0091417,1.2986,1.03705,0.78877,0.12793,0.72803,0.00087405,0.055802,3317,3448,3342.8,3444.98,9348.359148650865,1275.8,16.59,982,0.78709,1.174,0.0090988,1.2994,1.03707,0.78796,0.12793,0.73246,0.00087761,0.055616,3232.62,3428.29,3423.28,3342.8,13076.146270762029,0.9404388714733543,0.0,0.30549898167006106,0.0,0.0,,0.0,0.0,0.0,,0.0,,,2.5982060006186205,0.5834305717619603,-2.337131171487,3.0511516601854622,-28.51024778219639
20170811,1288.3,17.09,987,0.78833,1.1812,0.0091683,1.2995,1.03973,0.78881,0.12789,0.73087,0.00087505,0.055988,3416.86,3725,3444.98,3656.15,15315.752361281457,1287.8,17.08,985,0.78672,1.175,0.0091417,1.2986,1.03705,0.78877,0.12793,0.72803,0.00087405,0.055802,3317,3448,3342.8,3444.98,9348.359148650865,0.0,0.0,0.20304568527918782,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.0147723846849566,8.033642691415313,3.0511516601854622,6.1248185776487665,63.84253316217373
20170814,1286.3,16.97,971,0.78709,1.1787,0.0091224,1.2974,1.02999,0.78615,0.12786,0.72924,0.00087761,0.056269,3985.01,4328,4060.47,4320.6,20059.96196840984,1288.3,17.09,987,0.78833,1.1812,0.0091683,1.2995,1.03973,0.78881,0.12789,0.73087,0.00087505,0.055988,3416.86,3725,3444.98,3656.15,15315.752361281457,-0.15527950310559005,0.0,-1.6210739614994936,0.0,0.0,,0.0,0.0,0.0,,0.0,,,16.62276851038923,16.187919463087248,17.851959361393323,18.189277899343544,30.974144685296423
20170815,1271.3,16.89,954,0.78401,1.1726,0.0090474,1.2863,1.02775,0.78197,0.12781,0.72426,0.00087965,0.056064,3807.14,4434.42,4320.53,4159.93,32018.068220516514,1286.3,16.97,971,0.78709,1.1787,0.0091224,1.2974,1.02999,0.78615,0.12786,0.72924,0.00087761,0.056269,3985.01,4328,4060.47,4320.6,20059.96196840984,-1.166407465007776,0.0,-1.7507723995880538,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-4.466750313676286,2.4491682070240297,6.428571428571428,-3.7259893543161304,59.611166500498506
20170816,1272.8,16.68,966,0.78746,1.1721,0.0090401,1.2865,1.02843,0.7888,0.12784,0.72746,0.00087881,0.056438,3928.82,4385.5,4159.93,4370.01,17969.626206341723,1271.3,16.89,954,0.78401,1.1726,0.0090474,1.2863,1.02775,0.78197,0.12781,0.72426,0.00087965,0.056064,3807.14,4434.42,4320.53,4159.93,32018.068220516514,0.15735641227380015,0.0,1.257861635220126,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.204623062779091,-1.0825439783491204,-3.7259893543161304,5.048076923076923,-43.87532013242551
20170817,1288.8,17.02,978,0.7907,1.1732,0.009101,1.2881,1.03748,0.79149,0.12782,0.73014,0.00087768,0.056337,4180,4469,4370.01,4280.01,19980.891605040888,1272.8,16.68,966,0.78746,1.1721,0.0090401,1.2865,1.02843,0.7888,0.12784,0.72746,0.00087881,0.056438,3928.82,4385.5,4159.93,4370.01,17969.626206341723,1.2568735271013356,0.0,1.2422360248447204,0.0,0.0,,0.0,0.0,0.0,,0.0,,,6.38839399338254,1.8923848609211127,5.048076923076923,-2.059496567505721,11.19087367835281
20170818,1301.4,17.15,988,0.79453,1.1749,0.0091689,1.2869,1.03798,0.7927,0.12782,0.73224,0.00087637,0.056189,3960.47,4350,4280.01,4101.72,20823.05141554123,1288.8,17.02,978,0.7907,1.1732,0.009101,1.2881,1.03748,0.79149,0.12782,0.73014,0.00087768,0.056337,4180,4469,4370.01,4280.01,19980.891605040888,0.9309542280837859,0.0,1.0224948875255624,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-5.263157894736842,-2.662788095770866,-2.059496567505721,-4.158878504672897,4.21400330313798
20170821,1292.3,17.02,985,0.79523,1.1804,0.0091849,1.29,1.03873,0.79396,0.12781,0.73257,0.00087873,0.05662,3950.88,4089.99,4050.99,4002,12417.657075551242,1301.4,17.15,988,0.79453,1.1749,0.0091689,1.2869,1.03798,0.7927,0.12782,0.73224,0.00087637,0.056189,3960.47,4350,4280.01,4101.72,20823.05141554123,-0.6917755572636434,0.0,-0.30364372469635625,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-0.22727272727272727,-5.977011494252873,-5.350467289719626,-2.437835202340322,-40.36402055419488
20170822,1290.8,17.02,977,0.79669,1.1759,0.009138,1.2828,1.03386,0.79127,0.12777,0.72873,0.00088193,0.056636,3583.46,4145,4002,4092,21921.82853717148,1292.3,17.02,985,0.79523,1.1804,0.0091849,1.29,1.03873,0.79396,0.12781,0.73257,0.00087873,0.05662,3950.88,4089.99,4050.99,4002,12417.657075551242,-0.07739938080495357,0.0,-0.8121827411167513,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-9.314097696785623,1.3447432762836184,-1.2095778820044434,2.2488755622188905,76.53406345627315
20170823,1292.8,17.06,982,0.79592,1.1808,0.0091691,1.2797,1.03566,0.78987,0.12778,0.72182,0.00088507,0.056415,4058.26,4247.88,4092,4143.49,11746.004149801342,1290.8,17.02,977,0.79669,1.1759,0.009138,1.2828,1.03386,0.79127,0.12777,0.72873,0.00088193,0.056636,3583.46,4145,4002,4092,21921.82853717148,0.1549186676994578,0.0,0.511770726714432,0.0,0.0,,0.0,0.0,0.0,,0.0,,,13.257047167178342,2.4849215922798553,2.2488755622188905,1.2463343108504399,-46.419122342851935
20170824,1290.8,16.93,980,0.79815,1.1804,0.0091468,1.2808,1.03695,0.79017,0.12781,0.72144,0.00088594,0.056533,4112.76,4349.99,4142.5,4312.03,10247.984209111648,1292.8,17.06,982,0.79592,1.1808,0.0091691,1.2797,1.03566,0.78987,0.12778,0.72182,0.00088507,0.056415,4058.26,4247.88,4092,4143.49,11746.004149801342,-0.15467904098994587,0.0,-0.20366598778004072,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.3553474618038444,2.401129943502825,1.2463343108504399,4.0791696838040075,-12.753277711561385
20170825,1290.8,17.02,978,0.80051,1.1864,0.0091418,1.2866,1.04259,0.79299,0.12785,0.72342,0.00089097,0.056724,4284.01,4453.9,4312.03,4360,10918.7797283616,1290.8,16.93,980,0.79815,1.1804,0.0091468,1.2808,1.03695,0.79017,0.12781,0.72144,0.00088594,0.056533,4112.76,4349.99,4142.5,4312.03,10247.984209111648,0.0,0.0,-0.20408163265306123,0.0,0.0,,0.0,0.0,0.0,,0.0,,,4.157549234135667,2.3908045977011496,4.0791696838040075,1.1131725417439702,6.547619047619048
20170828,1302.9,,983,0.80115,1.196,0.0091572,1.2927,1.04703,0.79555,0.12782,0.72512,0.00089409,0.056217,4200,4396,4343.5,4384.99,10452.603820730652,1290.8,17.02,978,0.80051,1.1864,0.0091418,1.2866,1.04259,0.79299,0.12785,0.72342,0.00089097,0.056724,4284.01,4453.9,4312.03,4360,10918.7797283616,0.9295120061967467,,0.5112474437627812,0.0,0.0,,0.0,0.0,0.0,,0.0,,,-1.9607843137254901,-1.3022002694207453,0.7421150278293136,0.573394495412844,-4.267790090667643
20170829,1327.9,17.6,1004,0.79904,1.2015,0.009173,1.2936,1.05346,0.79664,0.12781,0.72697,0.00088933,0.055925,4350,4656.83,4384.99,4599,14509.958123791324,1302.9,,983,0.80115,1.196,0.0091572,1.2927,1.04703,0.79555,0.12782,0.72512,0.00089409,0.056217,4200,4396,4343.5,4384.99,10452.603820730652,1.918649270913277,,2.136317395727365,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.571428571428571,5.937215650591447,0.9438305709023941,4.880273660205245,38.811824356644024
20170830,1311.9,17.44,992,0.79334,1.1907,0.0090678,1.2921,1.04102,0.79096,0.12778,0.72083,0.00088933,0.056224,4500.55,4635.21,4599.01,4581.98,10383.43430460286,1327.9,17.6,1004,0.79904,1.2015,0.009173,1.2936,1.05346,0.79664,0.12781,0.72697,0.00088933,0.055925,4350,4656.83,4384.99,4599,14509.958123791324,-1.2048192771084338,-5.555555555555555,-1.1952191235059761,0.0,0.0,,0.0,0.0,0.0,,0.0,,,3.471264367816092,-0.47240712905303844,4.880273660205245,-0.36964557512502716,-28.442453480358378
20170831,1314.9,17.34,989,0.7977,1.1875,0.0090779,1.2892,1.03885,0.7922,0.12778,0.7161,0.00088944,0.05615,4580.84,4769.03,4581.98,4743.94,13628.457778114314,1311.9,17.44,992,0.79334,1.1907,0.0090678,1.2921,1.04102,0.79096,0.12778,0.72083,0.00088933,0.056224,4500.55,4635.21,4599.01,4581.98,10383.43430460286,0.22865853658536583,0.0,-0.3024193548387097,0.0,0.0,,0.0,0.0,0.0,,0.0,,,1.7773828038213728,2.8910463861920173,-0.36964557512502716,3.535573985159319,31.253009727439085
